,is_good_result,title_length,is_published_in_week_end,days_since_publish_date,has_special_characters_in_title,probably_sex_words_in_title,title_longest_word_length,title_number_words,category_id,likes,dislikes,comment_count,comments_disabled,ratings_disabled,channel_3_standard_deviations,channel_3_mean,channel_3_entropy,channel_2_standard_deviations,channel_2_mean,channel_2_entropy,channel_1_standard_deviations,channel_1_mean,channel_1_entropy,total_standard_deviation,total_mean,total_entropy,video_error_or_removed
5467,ViewsResult.POOR,65,False,780,True,False,7,12,24.0,53461.0,1758.0,2768.0,False,False,3.552620316204803,2.6333333333333333,5.862971329037168,3.906111664217157,2.8916666666666666,7.8422436294322875,4.471444894488184,3.191666666666667,6.880759102246042,85.80702286057681,98.4508024691358,7.10881349183489,False
5468,ViewsResult.GOOD,94,False,780,False,False,11,16,25.0,2379.0,987.0,2619.0,False,False,1.7356466045259529,1.6444444444444444,5.6933364938070925,1.3686723088047368,1.375,7.693248578995595,2.0138409955990952,2.0,6.54275395746187,79.4220372367334,87.90108024691358,7.116143624530027,False
5469,ViewsResult.MEDIUM,29,False,780,False,False,12,6,10.0,306788.0,16569.0,20681.0,False,False,1.057742617296119,0.975,5.872891575596838,1.232629303562105,0.9916666666666668,7.697950697172615,1.503442551670279,0.9722222222222222,6.440805178944259,66.34902969468816,84.57592592592594,6.948685997739763,False
5470,ViewsResult.MEDIUM,44,False,780,False,False,10,9,10.0,100804.0,833.0,3598.0,False,False,0.6605973727535471,0.2833333333333333,4.699093769445138,0.8520083390886168,0.3861111111111111,6.342330204509167,0.9819198881103623,0.45,5.352194392743791,47.024904417325324,30.999413580246912,5.715523586553601,False
5472,ViewsResult.POOR,22,False,781,False,False,12,2,28.0,48896.0,2546.0,13053.0,False,False,1.038324267245362,0.42777777777777776,4.630241605646743,1.5721731441103195,0.5777777777777777,5.655873536402183,2.1265353930225985,0.9083333333333332,4.612066278455337,110.8015202833612,151.84679012345683,5.204312962580767,False
5473,ViewsResult.POOR,57,False,780,False,False,10,9,26.0,10384.0,370.0,1023.0,False,False,1.5009770480475149,0.6388888888888888,5.2457766625178515,1.4398832900234966,0.625,6.4034414378491125,1.5443645063245468,0.6777777777777778,4.917013180864657,107.98290072270764,142.97447530864196,5.768703740818461,False
5474,ViewsResult.MEDIUM,29,False,782,False,False,7,6,10.0,1013530.0,21269.0,63248.0,False,False,1.1336566804530384,0.9694444444444444,5.7763975909455825,1.5591129956912468,1.2833333333333334,6.776009046433683,1.793487446909574,1.4916666666666667,6.106748756272834,61.271385016135035,84.8367901234568,6.6080543937606375,False
5475,ViewsResult.GOOD,65,False,781,False,False,9,10,25.0,12059.0,782.0,894.0,False,False,0.0,0.0,5.61632558261773,0.0,0.0,7.406864427015983,0.0,0.0,5.404020502827637,83.80895467284651,130.42077160493827,6.477880616305665,False
5476,ViewsResult.MEDIUM,74,False,780,False,False,7,14,26.0,3703.0,62.0,143.0,False,False,0.1865666067800776,0.03611111111111112,5.7451776765636176,0.6551729109249532,0.18611111111111112,6.794906365247263,0.940432655880746,0.3055555555555556,5.277643056646159,96.33875348910229,124.9775925925926,6.297068150562462,False
5477,ViewsResult.POOR,47,False,780,False,False,6,10,28.0,1960.0,91.0,482.0,False,False,1.1077692800298164,0.525,5.982991594355223,1.180078334918157,0.5861111111111111,7.7990316234816035,1.6412859118521803,0.8083333333333333,6.136969191569164,80.15765004709786,84.42283950617283,6.9691746520202935,False
5478,ViewsResult.GOOD,54,False,782,False,False,7,10,10.0,73435.0,4581.0,9484.0,False,False,1.463337973501459,0.9444444444444444,5.4183756222901,1.9568177744667845,1.2555555555555555,7.470363833810848,2.5889589284755625,1.7416666666666667,6.082326995664452,57.57083504363439,46.86132716049383,6.502981648405488,False
5479,ViewsResult.GOOD,67,False,781,False,False,9,11,10.0,232448.0,1207.0,14738.0,False,False,1.4383525383894444,1.0944444444444446,5.148380092639189,1.7698586642322671,1.2194444444444446,7.874264843402108,2.0443840570791747,1.3777777777777778,6.852994356084733,76.91411825060038,74.50432098765431,6.9538084309111765,False
5480,ViewsResult.POOR,62,False,781,True,False,10,11,17.0,4991.0,123.0,879.0,False,False,0.9845997808221684,0.8027777777777778,5.753592578438169,1.2529933295714777,0.8527777777777777,7.490912206809349,1.338635291797002,0.95,5.987522076124447,83.08662021557252,70.86169753086419,6.624721244324676,False
5481,ViewsResult.MEDIUM,44,False,782,False,False,9,6,24.0,26632.0,321.0,1419.0,False,False,1.0440158695165842,0.8055555555555556,5.739595276528188,1.4538980172090632,1.075,7.431741621265888,1.7315495629316788,1.2083333333333333,6.62932105479825,68.66700608185522,96.21870370370372,6.884093071853672,False
5482,ViewsResult.GOOD,40,False,782,False,False,9,7,10.0,58757.0,442.0,1911.0,False,False,0.0,0.0,3.3362596934063005,0.0,0.0,7.218251648816321,0.0,0.0,3.6360156309456544,107.38820549763857,155.0104938271605,5.160561420413604,False
5483,ViewsResult.GOOD,34,False,784,True,False,6,8,28.0,188886.0,6296.0,33950.0,False,False,2.114171757975738,1.2833333333333334,5.01814998152551,1.8592030019524857,1.1944444444444444,7.310662353471189,1.8370984066063405,1.325,6.215499323202537,62.036162474019406,75.22348765432099,6.495137078651607,False
5484,ViewsResult.MEDIUM,41,False,784,False,False,12,6,22.0,168822.0,10557.0,16897.0,False,False,1.8544054153405731,1.4916666666666667,5.826495163907398,1.8363527324630995,1.4944444444444445,7.799892092490128,2.772348861502921,1.7638888888888888,6.905965070061755,86.15595296839359,106.29836419753086,7.196572284819743,False
5485,ViewsResult.GOOD,72,False,783,False,False,10,10,24.0,8779.0,315.0,1053.0,False,False,1.200874167193257,0.6888888888888889,5.7853103995810375,1.3794093162395251,0.5527777777777778,7.731219167548223,2.2357297811499914,1.2388888888888892,6.577562865716861,73.12553950746543,81.83962962962963,6.9683010541946295,False
5486,ViewsResult.GOOD,39,False,784,False,False,7,7,10.0,61435.0,1009.0,2623.0,False,False,0.6912091302409099,0.25277777777777777,5.739532838157332,1.3680097285048636,0.9722222222222222,6.820854223234584,0.9525631439489336,0.5611111111111111,6.1157469537594285,58.92436216507182,71.73182098765432,6.539619540316773,False
5487,ViewsResult.GOOD,59,False,783,False,False,8,11,17.0,61228.0,1571.0,5567.0,False,False,0.0,0.0,4.565983101940243,0.0,0.0,5.552396356836663,0.0,0.0,2.076161312120856,53.08938699129149,25.24333333333333,4.261334167154541,False
5488,ViewsResult.MEDIUM,37,False,784,False,True,6,8,23.0,12384.0,2617.0,1551.0,False,False,0.9214479681591854,0.5305555555555556,5.839707359931985,0.9973885655136036,0.5722222222222222,7.361948625949322,1.1593820192959121,0.6833333333333333,6.3485820425298405,78.00993317826277,119.41787037037035,6.7760717556901175,False
5489,ViewsResult.POOR,22,False,784,False,False,7,3,23.0,10645.0,280.0,1350.0,False,False,0.8513560352551874,0.7638888888888888,5.883612500521068,1.2700217505671232,1.0305555555555554,7.616362076811602,1.9969401747995343,1.6527777777777777,6.707040108522308,86.39686946846729,85.77524691358025,6.933152915071763,False
5490,ViewsResult.MEDIUM,64,False,784,False,False,9,10,24.0,14684.0,635.0,754.0,False,False,2.099265009532364,1.7555555555555555,5.389334823313922,1.1501174121490358,1.2027777777777775,7.864480725224078,0.9422196016735046,0.7,6.323986781071137,76.4510191273948,87.49166666666666,7.023671135201759,False
5491,ViewsResult.GOOD,31,False,783,False,False,9,5,22.0,198.0,6.0,24.0,False,False,1.368491893190601,0.6027777777777777,5.998766594565411,1.1969579496930265,0.6083333333333333,7.874884097923746,1.4110427586245098,0.775,6.262997728209996,78.35956168229029,93.33873456790123,7.040092482364908,False
5492,ViewsResult.MEDIUM,44,True,785,False,False,10,8,22.0,44807.0,2932.0,4892.0,False,False,2.450623503428373,1.3333333333333333,5.940066385008563,1.9766206821207888,1.1861111111111111,7.784903401288662,3.5980919154600213,1.8388888888888888,6.533753890763332,82.76468464958225,95.39141975308641,7.04560537158435,False
5493,ViewsResult.POOR,43,True,785,True,False,10,6,26.0,75585.0,1603.0,6586.0,False,False,1.223219290274138,1.1611111111111112,5.851890886856317,1.2217644344689909,1.125,7.46742792065935,1.8638785394645607,1.3388888888888888,6.476537640255057,58.52446013355394,74.1808024691358,6.886967821746883,False
5494,ViewsResult.MEDIUM,18,False,776,False,False,10,2,28.0,26422.0,484.0,6898.0,False,False,1.6767380884574523,1.0722222222222222,5.406382199240492,1.5934956526648352,1.1277777777777778,7.553819626993161,1.9331098210517976,1.3444444444444446,6.2795041712038175,69.05176606226814,76.98922839506173,6.78429065936712,False
5495,ViewsResult.MEDIUM,61,False,777,False,False,7,11,24.0,144638.0,10933.0,22268.0,False,False,1.0039697440229862,0.6194444444444445,5.629521376399686,1.0250526936169466,0.6805555555555556,7.499521471722058,1.2617839614736346,0.8111111111111111,6.320152394836207,76.86772405363016,74.50598765432099,6.782694193815062,False
5496,ViewsResult.POOR,41,False,776,False,False,6,8,24.0,5221.0,217.0,423.0,False,False,0.99829716128126,0.6916666666666667,5.672559631453128,1.2931174648027062,0.7583333333333333,7.458425286790242,1.7051030887338972,0.8388888888888889,5.998746137205408,57.69013523705254,49.18314814814815,6.5577003013506925,False
5497,ViewsResult.MEDIUM,82,False,777,False,False,13,14,17.0,20457.0,1545.0,2352.0,False,False,2.288725385206554,1.275,5.23295280584482,2.601066673406542,1.3472222222222223,7.1866582601719164,2.9626989176329084,1.5138888888888888,6.299714740784098,51.994854076470226,44.1141049382716,6.458578731525495,False
5498,ViewsResult.POOR,63,False,776,False,False,9,10,23.0,3129.0,52.0,272.0,False,False,0.8277404913302565,0.6611111111111111,6.0711574260011805,0.8714212528966688,0.5416666666666666,7.750218956819428,0.9915966361827216,0.575,6.191556081729231,77.54310257065643,90.313024691358,6.9453276069271075,False
5499,ViewsResult.MEDIUM,82,False,777,False,False,8,19,17.0,6298.0,319.0,1527.0,False,False,0.8656644846590392,0.725,5.900889960150247,1.2621630463436788,0.9166666666666666,7.834344165243786,1.5105697559710114,1.0388888888888892,6.307590183620534,75.42671100063369,72.41814814814815,6.956934158059944,False
5500,ViewsResult.POOR,51,False,777,True,False,10,10,23.0,4823.0,1198.0,1141.0,False,False,1.1262304656367608,0.8777777777777778,5.205088096510334,1.2220170282299472,0.9027777777777778,7.595384500289898,2.476276326350604,1.25,6.385067070755397,96.29559502496708,131.73290123456792,6.691372038495495,False
5501,ViewsResult.MEDIUM,29,True,778,False,False,8,6,24.0,9733.0,677.0,2382.0,False,False,2.850189510701627,2.7444444444444445,6.0742630897987135,1.8825035044972545,1.525,7.362498463685696,2.71006354989038,2.0,5.936954862618202,85.85151439632651,83.15074074074074,6.578775044563409,False
5502,ViewsResult.GOOD,48,False,777,False,False,9,8,26.0,57731.0,1258.0,9338.0,False,False,1.2885985065609502,1.0583333333333331,6.0797414076434615,1.6335577132348695,1.1694444444444445,7.708288854118211,2.510588687052412,1.7166666666666666,6.7123193588230485,93.05250689680813,107.65185185185184,7.00203010865859,False
5503,ViewsResult.POOR,45,True,778,False,False,9,8,23.0,10012.0,113.0,1107.0,False,False,0.8684765645714779,0.4638888888888889,6.11547773388673,0.946337971105226,0.6,7.619306150009563,1.25158849684395,0.7361111111111112,6.155597792662983,85.75459543547557,114.42728395061728,6.814260880522093,False
5504,ViewsResult.MEDIUM,51,True,779,False,False,8,8,10.0,37962.0,830.0,6025.0,False,False,1.0577426172961193,0.6416666666666667,5.951352601507423,1.1594485705085504,0.7888888888888889,7.7164870330025614,1.3059219344070427,0.9888888888888888,6.3680468024430015,91.8778426623626,112.30391975308642,7.003271878226992,False
5505,ViewsResult.POOR,42,True,778,False,False,7,8,25.0,951.0,652.0,1746.0,False,False,3.7068494742424254,2.9194444444444443,7.437817710732597,4.509967527462413,3.886111111111111,7.683287902853674,4.262711563845625,3.4611111111111112,7.4644780296561795,66.20390702676771,99.65765432098766,7.652882108387866,False
5506,ViewsResult.POOR,20,True,778,False,False,6,4,24.0,17719.0,455.0,2122.0,False,False,1.0311655876413846,0.4055555555555556,5.772254928853082,1.548585575275263,0.8277777777777777,7.69747591270399,2.037033670030888,0.9777777777777776,5.963371075018861,85.5642025551136,91.53626543209877,6.910970277650343,False
5507,ViewsResult.MEDIUM,38,True,779,False,False,12,4,24.0,29895.0,315.0,15456.0,False,False,0.8649377341465784,0.3277777777777778,5.73791398036268,1.0361930262525032,0.5638888888888889,7.577558044955685,1.6682492486302984,0.6833333333333333,6.16382448380055,76.95545357395218,96.84330246913579,6.842013912126678,False
5508,ViewsResult.GOOD,94,False,780,False,False,11,16,25.0,2404.0,1003.0,2648.0,False,False,1.7356466045259529,1.6444444444444444,5.6933364938070925,1.3686723088047368,1.375,7.693248578995595,2.0138409955990952,2.0,6.54275395746187,79.4220372367334,87.90108024691358,7.116143624530027,False
5509,ViewsResult.MEDIUM,29,False,780,False,False,12,6,10.0,319959.0,17437.0,21253.0,False,False,1.057742617296119,0.975,5.872891575596838,1.232629303562105,0.9916666666666668,7.697950697172615,1.503442551670279,0.9722222222222222,6.440805178944259,66.34902969468816,84.57592592592594,6.948685997739763,False
5510,ViewsResult.GOOD,63,False,780,False,False,8,11,10.0,22030.0,82.0,1047.0,False,False,1.0985961861607356,0.7555555555555555,5.463288709993477,0.919524165728136,0.6944444444444444,7.078289016476497,2.0882977887075844,1.4888888888888892,5.27193011663076,100.6313892974035,113.58731481481482,6.148217539402788,False
5511,ViewsResult.MEDIUM,44,False,780,False,False,10,9,10.0,103601.0,880.0,3645.0,False,False,0.6605973727535471,0.2833333333333333,4.699093769445138,0.8520083390886168,0.3861111111111111,6.342330204509167,0.9819198881103623,0.45,5.352194392743791,47.024904417325324,30.999413580246912,5.715523586553601,False
5512,ViewsResult.POOR,22,False,781,False,False,12,2,28.0,49576.0,2579.0,13378.0,False,False,1.038324267245362,0.42777777777777776,4.630241605646743,1.5721731441103195,0.5777777777777777,5.655873536402183,2.1265353930225985,0.9083333333333332,4.612066278455337,110.8015202833612,151.84679012345683,5.204312962580767,False
5513,ViewsResult.MEDIUM,29,False,782,False,False,7,6,10.0,1070074.0,22862.0,64788.0,False,False,1.1336566804530384,0.9694444444444444,5.7763975909455825,1.5591129956912468,1.2833333333333334,6.776009046433683,1.793487446909574,1.4916666666666667,6.106748756272834,61.271385016135035,84.8367901234568,6.6080543937606375,False
5514,ViewsResult.POOR,57,False,780,False,False,10,9,26.0,10535.0,377.0,1031.0,False,False,1.5009770480475149,0.6388888888888888,5.2457766625178515,1.4398832900234966,0.625,6.4034414378491125,1.5443645063245468,0.6777777777777778,4.917013180864657,107.98290072270764,142.97447530864196,5.768703740818461,False
5515,ViewsResult.GOOD,65,False,781,False,False,9,10,25.0,12423.0,791.0,888.0,False,False,0.0,0.0,5.61632558261773,0.0,0.0,7.406864427015983,0.0,0.0,5.404020502827637,83.80895467284651,130.42077160493827,6.477880616305665,False
5516,ViewsResult.MEDIUM,74,False,780,False,False,7,14,26.0,3857.0,66.0,152.0,False,False,0.1865666067800776,0.03611111111111112,5.7451776765636176,0.6551729109249532,0.18611111111111112,6.794906365247263,0.940432655880746,0.3055555555555556,5.277643056646159,96.33875348910229,124.9775925925926,6.297068150562462,False
5517,ViewsResult.MEDIUM,68,False,782,False,False,9,11,24.0,80858.0,1328.0,5028.0,False,False,0.0,0.0,5.53575554088262,0.808214004174148,0.4111111111111111,7.13929228096559,0.8122328620674136,0.4166666666666667,5.313614945083505,102.87433943330744,135.22901234567902,6.218369850926192,False
5518,ViewsResult.GOOD,54,False,782,False,False,7,10,10.0,77434.0,4864.0,9831.0,False,False,1.463337973501459,0.9444444444444444,5.4183756222901,1.9568177744667845,1.2555555555555555,7.470363833810848,2.5889589284755625,1.7416666666666667,6.082326995664452,57.57083504363439,46.86132716049383,6.502981648405488,False
5519,ViewsResult.GOOD,67,False,781,False,False,9,11,10.0,233040.0,1209.0,14816.0,False,False,1.4383525383894444,1.0944444444444446,5.148380092639189,1.7698586642322671,1.2194444444444446,7.874264843402108,2.0443840570791747,1.3777777777777778,6.852994356084733,76.91411825060038,74.50432098765431,6.9538084309111765,False
5520,ViewsResult.POOR,62,False,781,True,False,10,11,17.0,5122.0,130.0,895.0,False,False,0.9845997808221684,0.8027777777777778,5.753592578438169,1.2529933295714777,0.8527777777777777,7.490912206809349,1.338635291797002,0.95,5.987522076124447,83.08662021557252,70.86169753086419,6.624721244324676,False
5521,ViewsResult.MEDIUM,44,False,782,False,False,9,6,24.0,26990.0,327.0,1428.0,False,False,1.0440158695165842,0.8055555555555556,5.739595276528188,1.4538980172090632,1.075,7.431741621265888,1.7315495629316788,1.2083333333333333,6.62932105479825,68.66700608185522,96.21870370370372,6.884093071853672,False
5522,ViewsResult.GOOD,40,False,782,False,False,9,7,10.0,61677.0,491.0,1972.0,False,False,0.0,0.0,3.3362596934063005,0.0,0.0,7.218251648816321,0.0,0.0,3.6360156309456544,107.38820549763857,155.0104938271605,5.160561420413604,False
5523,ViewsResult.GOOD,72,False,783,False,False,10,10,24.0,9327.0,319.0,1089.0,False,False,1.200874167193257,0.6888888888888889,5.7853103995810375,1.3794093162395251,0.5527777777777778,7.731219167548223,2.2357297811499914,1.2388888888888892,6.577562865716861,73.12553950746543,81.83962962962963,6.9683010541946295,False
5524,ViewsResult.MEDIUM,41,False,784,False,False,12,6,22.0,169227.0,10605.0,16846.0,False,False,1.8544054153405731,1.4916666666666667,5.826495163907398,1.8363527324630995,1.4944444444444445,7.799892092490128,2.772348861502921,1.7638888888888888,6.905965070061755,86.15595296839359,106.29836419753086,7.196572284819743,False
5525,ViewsResult.GOOD,39,False,784,False,False,7,7,10.0,62357.0,1043.0,2631.0,False,False,0.6912091302409099,0.25277777777777777,5.739532838157332,1.3680097285048636,0.9722222222222222,6.820854223234584,0.9525631439489336,0.5611111111111111,6.1157469537594285,58.92436216507182,71.73182098765432,6.539619540316773,False
5526,ViewsResult.GOOD,59,False,783,False,False,8,11,17.0,61500.0,1572.0,5610.0,False,False,0.0,0.0,4.565983101940243,0.0,0.0,5.552396356836663,0.0,0.0,2.076161312120856,53.08938699129149,25.24333333333333,4.261334167154541,False
5527,ViewsResult.POOR,51,False,775,False,False,11,7,24.0,55049.0,2432.0,4420.0,False,False,1.8089263407261336,1.2527777777777778,5.368307745079276,2.3745304929034696,1.4777777777777783,7.776430308487183,2.7395128317924624,1.725,6.695849164971932,68.66181938322154,69.15058641975307,6.8774546864288535,False
5528,ViewsResult.MEDIUM,36,False,775,False,False,7,7,10.0,151057.0,1567.0,11847.0,False,False,0.7416198487095662,0.3333333333333333,5.852336966862861,0.8724168218868267,0.5,7.173969082965325,1.5108634396706186,0.8083333333333333,6.286393100733899,55.52628349078515,59.065185185185186,6.679801618297317,False
5529,ViewsResult.POOR,22,False,775,False,False,6,4,22.0,14753.0,154.0,557.0,False,False,0.7996478777531156,0.3972222222222222,5.852504446406346,1.0122703976827,0.4444444444444444,7.885331748743344,1.2702677855135824,0.5555555555555556,6.564261861686016,84.583083633802,95.38351851851853,6.994706053103361,False
5530,ViewsResult.POOR,41,False,774,False,False,8,7,10.0,66269.0,628.0,6541.0,False,False,0.4121608220220313,0.08888888888888889,4.536726053431082,0.4121608220220313,0.08888888888888889,7.754335687465665,0.4121608220220313,0.08888888888888889,5.53854715837023,91.73203434946613,135.9235185185185,6.538038465554807,False
5531,ViewsResult.GOOD,18,False,776,False,False,10,2,28.0,57596.0,1590.0,13774.0,False,False,1.6767380884574523,1.0722222222222222,5.406382199240492,1.5934956526648352,1.1277777777777778,7.553819626993161,1.9331098210517976,1.3444444444444446,6.2795041712038175,69.05176606226814,76.98922839506173,6.78429065936712,False
5532,ViewsResult.MEDIUM,61,False,777,False,False,7,11,24.0,154091.0,12230.0,23982.0,False,False,1.0039697440229862,0.6194444444444445,5.629521376399686,1.0250526936169466,0.6805555555555556,7.499521471722058,1.2617839614736346,0.8111111111111111,6.320152394836207,76.86772405363016,74.50598765432099,6.782694193815062,False
5533,ViewsResult.POOR,38,False,775,False,False,10,7,25.0,1111.0,203.0,2128.0,False,False,0.7321486643207558,0.7416666666666667,5.615244695061008,0.995169661073421,0.7861111111111111,7.207138465229237,1.1295552495245176,0.8277777777777777,6.069345293938918,78.54516450993442,69.52157407407407,6.574190586036388,False
5534,ViewsResult.MEDIUM,59,False,776,False,False,8,10,24.0,2234.0,133.0,617.0,False,False,1.0098893717679558,0.9111111111111112,5.752137817317097,1.1751543108549565,0.9111111111111112,7.86545853055269,1.5662233415306883,1.05,6.5927154220619535,80.53628950625205,85.12481481481481,7.044410230659863,False
5535,ViewsResult.GOOD,83,False,776,False,False,9,15,17.0,26192.0,1220.0,2468.0,False,False,0.8664485124295374,0.5694444444444444,5.424479355157839,1.115958177675574,0.6638888888888889,7.2554334984477755,1.2629575323006952,0.7222222222222222,5.757205538050426,64.77245688622712,46.87367283950617,6.308666794785067,False
5536,ViewsResult.POOR,63,False,776,False,False,9,10,23.0,4263.0,110.0,379.0,False,False,0.8277404913302565,0.6611111111111111,6.0711574260011805,0.8714212528966688,0.5416666666666666,7.750218956819428,0.9915966361827216,0.575,6.191556081729231,77.54310257065643,90.313024691358,6.9453276069271075,False
5537,ViewsResult.MEDIUM,82,False,777,False,False,13,14,17.0,21651.0,1657.0,2501.0,False,False,2.288725385206554,1.275,5.23295280584482,2.601066673406542,1.3472222222222223,7.1866582601719164,2.9626989176329084,1.5138888888888888,6.299714740784098,51.994854076470226,44.1141049382716,6.458578731525495,False
5538,ViewsResult.MEDIUM,82,False,777,False,False,8,19,17.0,6400.0,337.0,1531.0,False,False,0.8656644846590392,0.725,5.900889960150247,1.2621630463436788,0.9166666666666666,7.834344165243786,1.5105697559710114,1.0388888888888892,6.307590183620534,75.42671100063369,72.41814814814815,6.956934158059944,False
5539,ViewsResult.POOR,51,False,777,True,False,10,10,23.0,5475.0,2311.0,1678.0,False,False,1.1262304656367608,0.8777777777777778,5.205088096510334,1.2220170282299472,0.9027777777777778,7.595384500289898,2.476276326350604,1.25,6.385067070755397,96.29559502496708,131.73290123456792,6.691372038495495,False
5540,ViewsResult.MEDIUM,29,True,778,False,False,8,6,24.0,10149.0,699.0,2484.0,False,False,2.850189510701627,2.7444444444444445,6.0742630897987135,1.8825035044972545,1.525,7.362498463685696,2.71006354989038,2.0,5.936954862618202,85.85151439632651,83.15074074074074,6.578775044563409,False
5541,ViewsResult.GOOD,48,False,777,False,False,9,8,26.0,59320.0,1308.0,9570.0,False,False,1.2885985065609502,1.0583333333333331,6.0797414076434615,1.6335577132348695,1.1694444444444445,7.708288854118211,2.510588687052412,1.7166666666666666,6.7123193588230485,93.05250689680813,107.65185185185184,7.00203010865859,False
5542,ViewsResult.POOR,45,True,778,False,False,9,8,23.0,10373.0,144.0,1130.0,False,False,0.8684765645714779,0.4638888888888889,6.11547773388673,0.946337971105226,0.6,7.619306150009563,1.25158849684395,0.7361111111111112,6.155597792662983,85.75459543547557,114.42728395061728,6.814260880522093,False
5543,ViewsResult.MEDIUM,51,True,779,False,False,8,8,10.0,43570.0,1099.0,7108.0,False,False,1.0577426172961193,0.6416666666666667,5.951352601507423,1.1594485705085504,0.7888888888888889,7.7164870330025614,1.3059219344070427,0.9888888888888888,6.3680468024430015,91.8778426623626,112.30391975308642,7.003271878226992,False
5544,ViewsResult.POOR,20,True,778,False,False,6,4,24.0,18546.0,479.0,2361.0,False,False,1.0311655876413846,0.4055555555555556,5.772254928853082,1.548585575275263,0.8277777777777777,7.69747591270399,2.037033670030888,0.9777777777777776,5.963371075018861,85.5642025551136,91.53626543209877,6.910970277650343,False
5545,ViewsResult.MEDIUM,38,True,779,False,False,12,4,24.0,30499.0,323.0,15770.0,False,False,0.8649377341465784,0.3277777777777778,5.73791398036268,1.0361930262525032,0.5638888888888889,7.577558044955685,1.6682492486302984,0.6833333333333333,6.16382448380055,76.95545357395218,96.84330246913579,6.842013912126678,False
5546,ViewsResult.GOOD,94,False,780,False,False,11,16,25.0,2425.0,1009.0,2657.0,False,False,1.7356466045259529,1.6444444444444444,5.6933364938070925,1.3686723088047368,1.375,7.693248578995595,2.0138409955990952,2.0,6.54275395746187,79.4220372367334,87.90108024691358,7.116143624530027,False
5547,ViewsResult.MEDIUM,29,False,780,False,False,12,6,10.0,331794.0,18147.0,21728.0,False,False,1.057742617296119,0.975,5.872891575596838,1.232629303562105,0.9916666666666668,7.697950697172615,1.503442551670279,0.9722222222222222,6.440805178944259,66.34902969468816,84.57592592592594,6.948685997739763,False
5548,ViewsResult.GOOD,63,False,780,False,False,8,11,10.0,22763.0,85.0,1078.0,False,False,1.0985961861607356,0.7555555555555555,5.463288709993477,0.919524165728136,0.6944444444444444,7.078289016476497,2.0882977887075844,1.4888888888888892,5.27193011663076,100.6313892974035,113.58731481481482,6.148217539402788,False
5549,ViewsResult.GOOD,46,False,780,False,False,9,7,25.0,15318.0,8515.0,5372.0,False,False,0.4444097208657794,0.11666666666666667,5.360075931187579,0.7181455456182667,0.33055555555555555,7.332825127049963,0.7562700869692285,0.35,5.640224374904921,48.18754591962357,44.40481481481481,6.2908238574693565,False
5550,ViewsResult.MEDIUM,44,False,780,False,False,10,9,10.0,105575.0,925.0,3658.0,False,False,0.6605973727535471,0.2833333333333333,4.699093769445138,0.8520083390886168,0.3861111111111111,6.342330204509167,0.9819198881103623,0.45,5.352194392743791,47.024904417325324,30.999413580246912,5.715523586553601,False
5551,ViewsResult.POOR,22,False,781,False,False,12,2,28.0,50171.0,2610.0,13655.0,False,False,1.038324267245362,0.42777777777777776,4.630241605646743,1.5721731441103195,0.5777777777777777,5.655873536402183,2.1265353930225985,0.9083333333333332,4.612066278455337,110.8015202833612,151.84679012345683,5.204312962580767,False
5552,ViewsResult.GOOD,29,False,782,False,False,7,6,10.0,1121018.0,24209.0,66086.0,False,False,1.1336566804530384,0.9694444444444444,5.7763975909455825,1.5591129956912468,1.2833333333333334,6.776009046433683,1.793487446909574,1.4916666666666667,6.106748756272834,61.271385016135035,84.8367901234568,6.6080543937606375,False
5553,ViewsResult.POOR,57,False,780,False,False,10,9,26.0,10582.0,382.0,1029.0,False,False,1.5009770480475149,0.6388888888888888,5.2457766625178515,1.4398832900234966,0.625,6.4034414378491125,1.5443645063245468,0.6777777777777778,4.917013180864657,107.98290072270764,142.97447530864196,5.768703740818461,False
5554,ViewsResult.MEDIUM,74,False,780,False,False,7,14,26.0,3984.0,68.0,156.0,False,False,0.1865666067800776,0.03611111111111112,5.7451776765636176,0.6551729109249532,0.18611111111111112,6.794906365247263,0.940432655880746,0.3055555555555556,5.277643056646159,96.33875348910229,124.9775925925926,6.297068150562462,False
5555,ViewsResult.MEDIUM,68,False,782,False,False,9,11,24.0,90614.0,1480.0,5518.0,False,False,0.0,0.0,5.53575554088262,0.808214004174148,0.4111111111111111,7.13929228096559,0.8122328620674136,0.4166666666666667,5.313614945083505,102.87433943330744,135.22901234567902,6.218369850926192,False
5556,ViewsResult.GOOD,54,False,782,False,False,7,10,10.0,80735.0,5066.0,10154.0,False,False,1.463337973501459,0.9444444444444444,5.4183756222901,1.9568177744667845,1.2555555555555555,7.470363833810848,2.5889589284755625,1.7416666666666667,6.082326995664452,57.57083504363439,46.86132716049383,6.502981648405488,False
5557,ViewsResult.GOOD,67,False,781,False,False,9,11,10.0,233782.0,1217.0,14836.0,False,False,1.4383525383894444,1.0944444444444446,5.148380092639189,1.7698586642322671,1.2194444444444446,7.874264843402108,2.0443840570791747,1.3777777777777778,6.852994356084733,76.91411825060038,74.50432098765431,6.9538084309111765,False
5558,ViewsResult.POOR,62,False,781,True,False,10,11,17.0,5246.0,133.0,912.0,False,False,0.9845997808221684,0.8027777777777778,5.753592578438169,1.2529933295714777,0.8527777777777777,7.490912206809349,1.338635291797002,0.95,5.987522076124447,83.08662021557252,70.86169753086419,6.624721244324676,False
